Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal Timestamp,Deal Amount in Ordering Currency
559,ALL,MKD,17/02/2015 01:18:15,200
560,DZD,MGA,17/02/2015 01:18:15,200
561,USD,MDL,17/02/2015 01:18:15,200
562,EUR,MAD,17/02/2015 01:18:15,200
563,AOA,LYD,17/02/2015 01:18:15,200
564,XCD,LSL,17/02/2015 01:18:15,200
565,,LRD,17/02/2015 01:18:15,200
566,XCD,LKR,17/02/2015 01:18:15,200
567,ARS,LBP,17/02/2015 01:18:15,200
568,AMD,LAK,17/02/2015 01:18:15,200
569,AWG,KZT,17/02/2015 01:18:15,200
570,AUD,KYD,17/02/2015 01:18:15,200
571,EUR,KWD,17/02/2015 01:18:15,200
572,AZN,KRW,17/02/2015 01:18:15,200
573,BSD,KPW,17/02/2015 01:18:15,200
574,BHD,KMF,17/02/2015 01:18:15,200
575,BDT,KHR,17/02/2015 01:18:15,200
576,BBD,KGS,17/02/2015 01:18:15,200
577,BYN,KES,17/02/2015 01:18:15,200
578,EUR,JPY,17/02/2015 01:18:15,200
579,BZD,JOD,17/02/2015 01:18:15,200
580,XOF,JMD,17/02/2015 01:18:15,200
581,BMD,JEP,17/02/2015 01:18:15,200
582,INR,ISK,17/02/2015 01:18:15,200
583,BTN,IRR,17/02/2015 01:18:15,200
584,BOB,IQD,17/02/2015 01:18:15,200
585,BOV,INR,17/02/2015 01:18:15,200
586,USD,IMP,17/02/2015 01:18:15,200
587,BAM,ILS,17/02/2015 01:18:15,200
588,BWP,IDR,17/02/2015 01:18:15,200
589,NOK,HUF,17/02/2015 01:18:15,200
590,BRL,HTG,17/02/2015 01:18:15,200
591,USD,HRK,17/02/2015 01:18:15,200
592,BND,HNL,17/02/2015 01:18:15,200
593,BGN,HKD,17/02/2015 01:18:15,200
594,XOF,GYD,17/02/2015 01:18:15,200
595,BIF,GTQ,17/02/2015 01:18:15,200
596,CVE,GNF,17/02/2015 01:18:15,200
597,KHR,GMD,17/02/2015 01:18:15,200
598,XAF,GIP,17/02/2015 01:18:15,200
599,CAD,GHS,17/02/2015 01:18:15,200
600,KYD,GGP,17/02/2015 01:18:15,200
601,XAF,GEL,17/02/2015 01:18:15,200
602,XAF,GBP,17/02/2015 01:18:15,200
603,CLP,FKP,17/02/2015 01:18:15,200
604,CLF,FJD,17/02/2015 01:18:15,200
605,CNY,EUR,17/02/2015 01:18:15,200
606,AUD,ETB,17/02/2015 01:18:15,200
607,AUD,ERN,17/02/2015 01:18:15,200
608,COP,EGP,17/02/2015 01:18:15,200
609,COU,DZD,17/02/2015 01:18:15,200
610,KMF,DOP,17/02/2015 01:18:15,200
611,CDF,DKK,17/02/2015 01:18:15,200
612,XAF,DJF,17/02/2015 01:18:15,200
613,NZD,CZK,17/02/2015 01:18:15,200
614,CRC,CVE,17/02/2015 01:18:15,200
615,XOF,CUP,17/02/2015 01:18:15,200
616,HRK,CUC,17/02/2015 01:18:15,200
617,CUP,CRC,17/02/2015 01:18:15,200
618,CUC,COP,17/02/2015 01:18:15,200
619,ANG,CNY,17/02/2015 01:18:15,200
620,EUR,CLP,17/02/2015 01:18:15,200
621,CZK,CHF,17/02/2015 01:18:15,200
622,DKK,CDF,17/02/2015 01:18:15,200
623,DJF,CAD,17/02/2015 01:18:15,200
624,XCD,BZD,17/02/2015 01:18:15,200
625,DOP,BYN,17/02/2015 01:18:15,200
626,USD,BWP,17/02/2015 01:18:15,200
627,EGP,BTN,17/02/2015 01:18:15,200
628,SVC,BSD,17/02/2015 01:18:15,200
629,USD,BRL,17/02/2015 01:18:15,200
630,XAF,BOB,17/02/2015 01:18:15,200
631,ERN,BND,17/02/2015 01:18:15,200
632,EUR,BMD,17/02/2015 01:18:15,200
633,ETB,BIF,17/02/2015 01:18:15,200
634,EUR,BHD,17/02/2015 01:18:15,200
635,FKP,BGN,17/02/2015 01:18:15,200
636,DKK,BDT,17/02/2015 01:18:15,200
637,FJD,BBD,17/02/2015 01:18:15,200
638,EUR,BAM,17/02/2015 01:18:15,200
639,EUR,AZN,17/02/2015 01:18:15,200
640,EUR,AWG,17/02/2015 01:18:15,200
641,XPF,AUD,17/02/2015 01:18:15,200
642,EUR,ARS,17/02/2015 01:18:15,200
643,XAF,AOA,17/02/2015 01:18:15,200
644,GMD,ANG,17/02/2015 01:18:15,200
645,GEL,AMD,17/02/2015 01:18:15,200
646,EUR,ALL,17/02/2015 01:18:15,200
647,GHS,AFN,17/02/2015 01:18:15,200
648,GIP,AED,17/02/2015 01:18:15,200
649,EUR,ZWD,17/02/2015 01:18:15,100
650,DKK,ZMW,17/02/2015 01:18:15,100
651,XCD,ZAR,17/02/2015 01:18:15,100
652,EUR,YER,17/02/2015 01:18:15,100
653,USD,XPF,17/02/2015 01:18:15,100
654,GTQ,XOF,17/02/2015 01:18:15,100
655,GBP,XDR,17/02/2015 01:18:15,100
656,GNF,XCD,17/02/2015 01:18:15,100
657,XOF,XAF,17/02/2015 01:18:15,100
658,GYD,WST,17/02/2015 01:18:15,100
659,HTG,VUV,17/02/2015 01:18:15,100
660,USD,VND,17/02/2015 01:18:15,100
661,AUD,VEF,17/02/2015 01:18:15,100
662,EUR,UZS,17/02/2015 01:18:15,100
663,HNL,UYU,17/02/2015 01:18:15,100
664,HKD,USD,17/02/2015 01:18:15,100
665,HUF,UGX,17/02/2015 01:18:15,100
666,ISK,UAH,17/02/2015 01:18:15,100
667,INR,TZS,17/02/2015 01:18:15,100
668,IDR,TWD,17/02/2015 01:18:15,100
669,XDR,TVD,17/02/2015 01:18:15,100
670,IRR,TTD,17/02/2015 01:18:15,100
671,IQD,TRY,17/02/2015 01:18:15,100
672,EUR,TOP,17/02/2015 01:18:15,100
673,GBP,TND,17/02/2015 01:18:15,100
674,ILS,TMT,17/02/2015 01:18:15,100
675,EUR,TJS,17/02/2015 01:18:15,100
676,JMD,THB,17/02/2015 01:18:15,100
677,JPY,SZL,17/02/2015 01:18:15,100
678,GBP,SYP,17/02/2015 01:18:15,100
679,JOD,SVC,17/02/2015 01:18:15,100
680,KZT,STD,17/02/2015 01:18:15,100
681,KES,SRD,17/02/2015 01:18:15,100
682,AUD,SPL*,17/02/2015 01:18:15,100
683,KPW,SOS,17/02/2015 01:18:15,100
684,KRW,SLL,17/02/2015 01:18:15,100
685,KWD,SHP,17/02/2015 01:18:15,100
686,KGS,SGD,17/02/2015 01:18:15,200
687,LAK,SEK,17/02/2015 01:18:15,200
688,EUR,SDG,17/02/2015 01:18:15,200
689,LBP,SCR,17/02/2015 01:18:15,200
690,LSL,SBD,17/02/2015 01:18:15,200
691,ZAR,SAR,17/02/2015 01:18:15,200
692,LRD,RWF,17/02/2015 01:18:15,200
693,LYD,RUB,17/02/2015 01:18:15,200
694,CHF,RSD,17/02/2015 01:18:15,200
695,EUR,RON,17/02/2015 01:18:15,200
696,EUR,QAR,17/02/2015 01:18:15,200
697,MOP,PYG,17/02/2015 01:18:15,200
698,MKD,PLN,17/02/2015 01:18:15,200
699,MGA,PKR,17/02/2015 01:18:15,200
700,MWK,PHP,17/02/2015 01:18:15,200
701,MYR,PGK,17/02/2015 01:18:15,200
702,MVR,PEN,17/02/2015 01:18:15,200
703,XOF,PAB,17/02/2015 01:18:15,200
704,EUR,OMR,17/02/2015 01:18:15,200
705,USD,NZD,17/02/2015 01:18:15,200
706,EUR,NPR,17/02/2015 01:18:15,200
707,MRO,NOK,17/02/2015 01:18:15,200
708,MUR,NIO,17/02/2015 01:18:15,200
709,EUR,NGN,17/02/2015 01:18:15,200
710,XUA,NAD,17/02/2015 01:18:15,200
711,MXN,MZN,17/02/2015 01:18:15,200
712,MXV,MYR,17/02/2015 01:18:15,200
713,USD,MXN,17/02/2015 01:18:15,200
714,MDL,MWK,17/02/2015 01:18:15,200
715,EUR,MVR,17/02/2015 01:18:15,200
716,MNT,MUR,17/02/2015 01:18:15,200
717,EUR,MRO,17/02/2015 01:18:15,200
718,XCD,MOP,17/02/2015 01:18:15,200
719,MAD,MNT,17/02/2015 01:18:15,200
720,MZN,MMK,17/02/2015 01:18:15,200
721,MMK,MKD,17/02/2015 01:18:15,200
722,NAD,MGA,17/02/2015 01:18:15,200
723,ZAR,MDL,17/02/2015 01:18:15,200
724,AUD,MAD,17/02/2015 01:18:15,200
725,NPR,LYD,17/02/2015 01:18:15,200
726,EUR,LSL,17/02/2015 01:18:15,200
727,XPF,LRD,17/02/2015 01:18:15,200
728,NZD,LKR,17/02/2015 01:18:15,200
729,NIO,LBP,17/02/2015 01:18:15,200
730,XOF,LAK,17/02/2015 01:18:15,200
731,NGN,KZT,17/02/2015 01:18:15,200
732,NZD,KYD,17/02/2015 01:18:15,200
733,AUD,KWD,17/02/2015 01:18:15,200
734,USD,KRW,17/02/2015 01:18:15,200
735,NOK,KPW,17/02/2015 01:18:15,200
736,OMR,KMF,17/02/2015 01:18:15,200
737,PKR,KHR,17/02/2015 01:18:15,200
738,USD,KGS,17/02/2015 01:18:15,200
739,,KES,17/02/2015 01:18:15,200
740,PAB,JPY,17/02/2015 01:18:15,200
741,USD,JOD,17/02/2015 01:18:15,200
742,PGK,JMD,17/02/2015 01:18:15,200
743,PYG,JEP,17/02/2015 01:18:15,200
744,PEN,ISK,17/02/2015 01:18:15,200
745,PHP,IRR,17/02/2015 01:18:15,200
746,NZD,IQD,17/02/2015 01:18:15,200
747,PLN,INR,17/02/2015 01:18:15,200
748,EUR,IMP,17/02/2015 01:18:15,200
749,USD,ILS,17/02/2015 01:18:15,200
750,QAR,IDR,17/02/2015 01:18:15,200
751,EUR,HUF,17/02/2015 01:18:15,200
752,RON,HTG,17/02/2015 01:18:15,200
753,RUB,HRK,17/02/2015 01:18:15,200
754,RWF,HNL,17/02/2015 01:18:15,200
755,EUR,HKD,17/02/2015 01:18:15,200
756,SHP,GYD,17/02/2015 01:18:15,200
757,XCD,GTQ,17/02/2015 01:18:15,200
758,XCD,GNF,17/02/2015 01:18:15,200
759,EUR,GMD,17/02/2015 01:18:15,200
760,EUR,GIP,17/02/2015 01:18:15,200
761,XCD,GHS,17/02/2015 01:18:15,200
762,WST,GGP,17/02/2015 01:18:15,200
763,EUR,GEL,17/02/2015 01:18:15,200
764,STD,GBP,17/02/2015 01:18:15,200
765,SAR,FKP,17/02/2015 01:18:15,200
766,XOF,FJD,17/02/2015 01:18:15,200
767,RSD,EUR,17/02/2015 01:18:15,200
768,SCR,ETB,17/02/2015 01:18:15,200
769,SLL,ERN,17/02/2015 01:18:15,200
770,SGD,EGP,17/02/2015 01:18:15,200
771,ANG,DZD,17/02/2015 01:18:15,200
772,XSU,DOP,17/02/2015 01:18:15,200
773,EUR,DKK,17/02/2015 01:18:15,200
774,EUR,DJF,17/02/2015 01:18:15,200
775,SBD,CZK,17/02/2015 01:18:15,200
776,SOS,CVE,17/02/2015 01:18:15,200
777,ZAR,CUP,17/02/2015 01:18:15,200
778,,CUC,17/02/2015 01:18:15,200
779,SSP,CRC,17/02/2015 01:18:15,200
780,EUR,COP,17/02/2015 01:18:15,200
781,LKR,CNY,17/02/2015 01:18:15,200
782,SDG,CLP,17/02/2015 01:18:15,200
783,SRD,CHF,17/02/2015 01:18:15,200
784,NOK,CDF,17/02/2015 01:18:15,200
785,SZL,CAD,17/02/2015 01:18:15,200
786,SEK,BZD,17/02/2015 01:18:15,200
787,CHF,BYN,17/02/2015 01:18:15,200
788,CHE,BWP,17/02/2015 01:18:15,200
789,CHW,BTN,17/02/2015 01:18:15,200
790,SYP,BSD,17/02/2015 01:18:15,200
791,TWD,BRL,17/02/2015 01:18:15,200
792,TJS,BOB,17/02/2015 01:18:15,200
793,TZS,BND,17/02/2015 01:18:15,200
794,THB,BMD,17/02/2015 01:18:15,200
795,USD,BIF,17/02/2015 01:18:15,200
796,XOF,BHD,17/02/2015 01:18:15,200
797,NZD,BGN,17/02/2015 01:18:15,200
798,TOP,BDT,17/02/2015 01:18:15,200
799,TTD,BBD,17/02/2015 01:18:15,200
800,TND,BAM,17/02/2015 01:18:15,200
801,TRY,AZN,17/02/2015 01:18:15,200
802,TMT,AWG,17/02/2015 01:18:15,200
803,USD,AUD,17/02/2015 01:18:15,200
804,AUD,ARS,17/02/2015 01:18:15,200
805,UGX,AOA,17/02/2015 01:18:15,200
806,UAH,ANG,17/02/2015 01:18:15,200
807,AED,AMD,17/02/2015 01:18:15,200
808,GBP,ALL,17/02/2015 01:18:15,200
809,USD,AFN,17/02/2015 01:18:15,200
810,USD,AED,17/02/2015 01:18:15,200
811,USN,ZWD,17/02/2015 01:18:15,100
812,UYU,ZMW,17/02/2015 01:18:15,100
813,UYI,ZAR,17/02/2015 01:18:15,100
814,UZS,YER,17/02/2015 01:18:15,100
815,VUV,XPF,17/02/2015 01:18:15,100
816,VEF,XOF,17/02/2015 01:18:15,100
817,VND,XDR,17/02/2015 01:18:15,100
818,USD,XCD,17/02/2015 01:18:15,100
819,USD,XAF,17/02/2015 01:18:15,100
820,XPF,WST,17/02/2015 01:18:15,100
821,MAD,VUV,17/02/2015 01:18:15,100
822,YER,VND,17/02/2015 01:18:15,100
823,ZMW,VEF,17/02/2015 01:18:15,100
824,ZWL,UZS,17/02/2015 01:18:15,100
825,XBA,UYU,17/02/2015 01:18:15,100
826,XBB,USD,17/02/2015 01:18:15,100
827,XBC,UGX,17/02/2015 01:18:15,100
828,XBD,UAH,17/02/2015 01:18:15,100
829,XTS,TZS,17/02/2015 01:18:15,100
830,XXX,TWD,17/02/2015 01:18:15,100
831,XAU,TVD,17/02/2015 01:18:15,100
832,XPD,TTD,17/02/2015 01:18:15,100
833,XPT,TRY,17/02/2015 01:18:15,100
834,XAG,TOP,17/02/2015 01:18:15,100
835,AFN,TND,17/02/2015 01:18:15,100
836,EUR,TMT,17/02/2015 01:18:15,100
837,ALL,TJS,17/02/2015 01:18:15,100
838,DZD,THB,17/02/2015 01:18:15,100
839,USD,SZL,17/02/2015 01:18:15,100
840,EUR,SYP,17/02/2015 01:18:15,100
841,AOA,SVC,17/02/2015 01:18:15,100
842,XCD,STD,17/02/2015 01:18:15,100
843,,SRD,17/02/2015 01:18:15,100
844,XCD,SPL*,17/02/2015 01:18:15,100
845,ARS,SOS,17/02/2015 01:18:15,100
846,AMD,SLL,17/02/2015 01:18:15,100
847,AWG,SHP,17/02/2015 01:18:15,100
848,AUD,SGD,17/02/2015 01:18:15,200
849,EUR,SEK,17/02/2015 01:18:15,200
850,AZN,SDG,17/02/2015 01:18:15,200
851,BSD,SCR,17/02/2015 01:18:15,200
852,BHD,SBD,17/02/2015 01:18:15,200
853,BDT,SAR,17/02/2015 01:18:15,200
854,BBD,RWF,17/02/2015 01:18:15,200
855,BYN,RUB,17/02/2015 01:18:15,200
856,EUR,RSD,17/02/2015 01:18:15,200
857,BZD,RON,17/02/2015 01:18:15,200
858,XOF,QAR,17/02/2015 01:18:15,200
859,BMD,PYG,17/02/2015 01:18:15,200
860,INR,PLN,17/02/2015 01:18:15,200
861,BTN,PKR,17/02/2015 01:18:15,200
862,BOB,PHP,17/02/2015 01:18:15,200
863,BOV,PGK,17/02/2015 01:18:15,200
864,USD,PEN,17/02/2015 01:18:15,200
865,BAM,PAB,17/02/2015 01:18:15,200
866,BWP,OMR,17/02/2015 01:18:15,200
867,NOK,NZD,17/02/2015 01:18:15,200
868,BRL,NPR,17/02/2015 01:18:15,200
869,USD,NOK,17/02/2015 01:18:15,200
870,BND,NIO,17/02/2015 01:18:15,200
871,BGN,NGN,17/02/2015 01:18:15,200
872,XOF,NAD,17/02/2015 01:18:15,200
873,BIF,MZN,17/02/2015 01:18:15,200
874,CVE,MYR,17/02/2015 01:18:15,200
875,KHR,MXN,17/02/2015 01:18:15,200
876,XAF,MWK,17/02/2015 01:18:15,200
877,CAD,MVR,17/02/2015 01:18:15,200
878,KYD,MUR,17/02/2015 01:18:15,200
879,XAF,MRO,17/02/2015 01:18:15,200
880,XAF,MOP,17/02/2015 01:18:15,200
881,CLP,MNT,17/02/2015 01:18:15,200
882,CLF,MMK,17/02/2015 01:18:15,200
883,CNY,MKD,17/02/2015 01:18:15,200
884,AUD,MGA,17/02/2015 01:18:15,200
885,AUD,MDL,17/02/2015 01:18:15,200
886,COP,MAD,17/02/2015 01:18:15,200
887,COU,LYD,17/02/2015 01:18:15,200
888,KMF,LSL,17/02/2015 01:18:15,200
889,CDF,LRD,17/02/2015 01:18:15,200
890,XAF,LKR,17/02/2015 01:18:15,200
891,NZD,LBP,17/02/2015 01:18:15,200
892,CRC,LAK,17/02/2015 01:18:15,200
893,XOF,KZT,17/02/2015 01:18:15,200
894,HRK,KYD,17/02/2015 01:18:15,200
895,CUP,KWD,17/02/2015 01:18:15,200
896,CUC,KRW,17/02/2015 01:18:15,200
897,ANG,KPW,17/02/2015 01:18:15,200
898,EUR,KMF,17/02/2015 01:18:15,200
899,CZK,KHR,17/02/2015 01:18:15,200
900,DKK,KGS,17/02/2015 01:18:15,200
901,DJF,KES,17/02/2015 01:18:15,200
902,XCD,JPY,17/02/2015 01:18:15,200
903,DOP,JOD,17/02/2015 01:18:15,200
904,USD,JMD,17/02/2015 01:18:15,200
905,EGP,JEP,17/02/2015 01:18:15,200
906,SVC,ISK,17/02/2015 01:18:15,200
907,USD,IRR,17/02/2015 01:18:15,200
908,XAF,IQD,17/02/2015 01:18:15,200
909,ERN,INR,17/02/2015 01:18:15,200
910,EUR,IMP,17/02/2015 01:18:15,200
911,ETB,ILS,17/02/2015 01:18:15,200
912,EUR,IDR,17/02/2015 01:18:15,200
913,FKP,HUF,17/02/2015 01:18:15,200
914,DKK,HTG,17/02/2015 01:18:15,200
915,FJD,HRK,17/02/2015 01:18:15,200
916,EUR,HNL,17/02/2015 01:18:15,200
917,EUR,HKD,17/02/2015 01:18:15,200
918,EUR,GYD,17/02/2015 01:18:15,200
919,XPF,GTQ,17/02/2015 01:18:15,200
920,EUR,GNF,17/02/2015 01:18:15,200
921,XAF,GMD,17/02/2015 01:18:15,200
922,GMD,GIP,17/02/2015 01:18:15,200
923,GEL,GHS,17/02/2015 01:18:15,200
924,EUR,GGP,17/02/2015 01:18:15,200
925,GHS,GEL,17/02/2015 01:18:15,200
926,GIP,GBP,17/02/2015 01:18:15,200
927,EUR,FKP,17/02/2015 01:18:15,200
928,DKK,FJD,17/02/2015 01:18:15,200
929,XCD,EUR,17/02/2015 01:18:15,200
930,EUR,ETB,17/02/2015 01:18:15,200
931,USD,ERN,17/02/2015 01:18:15,200
932,GTQ,EGP,17/02/2015 01:18:15,200
933,GBP,DZD,17/02/2015 01:18:15,200
934,GNF,DOP,17/02/2015 01:18:15,200
935,XOF,DKK,17/02/2015 01:18:15,200
936,GYD,DJF,17/02/2015 01:18:15,200
937,HTG,CZK,17/02/2015 01:18:15,200
938,USD,CVE,17/02/2015 01:18:15,200
939,AUD,CUP,17/02/2015 01:18:15,200
940,EUR,CUC,17/02/2015 01:18:15,200
941,HNL,CRC,17/02/2015 01:18:15,200
942,HKD,COP,17/02/2015 01:18:15,200
943,HUF,CNY,17/02/2015 01:18:15,200
944,ISK,CLP,17/02/2015 01:18:15,200
945,INR,CHF,17/02/2015 01:18:15,200
946,IDR,CDF,17/02/2015 01:18:15,200
947,XDR,CAD,17/02/2015 01:18:15,200
948,IRR,BZD,17/02/2015 01:18:15,200
949,IQD,BYN,17/02/2015 01:18:15,200
950,EUR,BWP,17/02/2015 01:18:15,200
951,GBP,BTN,17/02/2015 01:18:15,200
952,ILS,BSD,17/02/2015 01:18:15,200
953,EUR,BRL,17/02/2015 01:18:15,200
954,JMD,BOB,17/02/2015 01:18:15,200
955,JPY,BND,17/02/2015 01:18:15,200
956,GBP,BMD,17/02/2015 01:18:15,200
957,JOD,BIF,17/02/2015 01:18:15,200
958,KZT,BHD,17/02/2015 01:18:15,200
959,KES,BGN,17/02/2015 01:18:15,200
960,AUD,BDT,17/02/2015 01:18:15,200
961,KPW,BBD,17/02/2015 01:18:15,200
962,KRW,BAM,17/02/2015 01:18:15,200
963,KWD,AZN,17/02/2015 01:18:15,200
964,KGS,AWG,17/02/2015 01:18:15,200
965,LAK,AUD,17/02/2015 01:18:15,200
966,EUR,ARS,17/02/2015 01:18:15,200
967,LBP,AOA,17/02/2015 01:18:15,200
968,LSL,ANG,17/02/2015 01:18:15,200
969,ZAR,AMD,17/02/2015 01:18:15,200
970,LRD,ALL,17/02/2015 01:18:15,200
971,LYD,AFN,17/02/2015 01:18:15,200
972,CHF,AED,17/02/2015 01:18:15,200
973,EUR,ZWD,17/02/2015 01:18:15,100
974,EUR,ZMW,17/02/2015 01:18:15,100
975,MOP,ZAR,17/02/2015 01:18:15,100
976,MKD,YER,17/02/2015 01:18:15,100
977,MGA,XPF,17/02/2015 01:18:15,100
978,MWK,XOF,17/02/2015 01:18:15,100
979,MYR,XDR,17/02/2015 01:18:15,100
980,MVR,XCD,17/02/2015 01:18:15,100
981,XOF,XAF,17/02/2015 01:18:15,100
982,EUR,WST,17/02/2015 01:18:15,100
983,USD,VUV,17/02/2015 01:18:15,100
984,EUR,VND,17/02/2015 01:18:15,100
985,MRO,VEF,17/02/2015 01:18:15,100
986,MUR,UZS,17/02/2015 01:18:15,100
987,EUR,UYU,17/02/2015 01:18:15,100
988,XUA,USD,17/02/2015 01:18:15,100
989,MXN,UGX,17/02/2015 01:18:15,100
990,MXV,UAH,17/02/2015 01:18:15,100
991,USD,TZS,17/02/2015 01:18:15,100
992,MDL,TWD,17/02/2015 01:18:15,100
993,EUR,TVD,17/02/2015 01:18:15,100
994,MNT,TTD,17/02/2015 01:18:15,100
995,EUR,TRY,17/02/2015 01:18:15,100
996,XCD,TOP,17/02/2015 01:18:15,100
997,MAD,TND,17/02/2015 01:18:15,100
998,MZN,TMT,17/02/2015 01:18:15,100
999,MMK,TJS,17/02/2015 01:18:15,100
1000,NAD,THB,17/02/2015 01:18:15,100
1001,ZAR,SZL,17/02/2015 01:18:15,100
1002,AUD,SYP,17/02/2015 01:18:15,100
1003,NPR,SVC,17/02/2015 01:18:15,100
1004,EUR,STD,17/02/2015 01:18:15,100
1005,XPF,SRD,17/02/2015 01:18:15,100
1006,NZD,SPL*,17/02/2015 01:18:15,100
1007,NIO,SOS,17/02/2015 01:18:15,100
1008,XOF,SLL,17/02/2015 01:18:15,100
1009,NGN,SHP,17/02/2015 01:18:15,100
1010,NZD,SGD,17/02/2015 01:18:15,200
1011,AUD,SEK,17/02/2015 01:18:15,200
1012,USD,SDG,17/02/2015 01:18:15,200
1013,NOK,SCR,17/02/2015 01:18:15,200
1014,OMR,SBD,17/02/2015 01:18:15,200
1015,PKR,SAR,17/02/2015 01:18:15,200
1016,USD,RWF,17/02/2015 01:18:15,200
1017,,RUB,17/02/2015 01:18:15,200
1018,PAB,RSD,17/02/2015 01:18:15,200
1019,USD,RON,17/02/2015 01:18:15,200
1020,PGK,QAR,17/02/2015 01:18:15,200
1021,PYG,PYG,17/02/2015 01:18:15,200
1022,PEN,PLN,17/02/2015 01:18:15,200
1023,PHP,PKR,17/02/2015 01:18:15,200
1024,NZD,PHP,17/02/2015 01:18:15,200
1025,PLN,PGK,17/02/2015 01:18:15,200
1026,EUR,PEN,17/02/2015 01:18:15,200
1027,USD,PAB,17/02/2015 01:18:15,200
1028,QAR,OMR,17/02/2015 01:18:15,200
1029,EUR,NZD,17/02/2015 01:18:15,200
1030,RON,NPR,17/02/2015 01:18:15,200
1031,RUB,NOK,17/02/2015 01:18:15,200
1032,RWF,NIO,17/02/2015 01:18:15,200
1033,EUR,NGN,17/02/2015 01:18:15,200
1034,SHP,NAD,17/02/2015 01:18:15,200
1035,XCD,MZN,17/02/2015 01:18:15,200
1036,XCD,MYR,17/02/2015 01:18:15,200
1037,EUR,MXN,17/02/2015 01:18:15,200
1038,EUR,MWK,17/02/2015 01:18:15,200
1039,XCD,MVR,17/02/2015 01:18:15,200
1040,WST,MUR,17/02/2015 01:18:15,200
1041,EUR,MRO,17/02/2015 01:18:15,200
1042,STD,MOP,17/02/2015 01:18:15,200
1043,SAR,MNT,17/02/2015 01:18:15,200
1044,XOF,MMK,17/02/2015 01:18:15,200
1045,RSD,MKD,17/02/2015 01:18:15,200
1046,SCR,MGA,17/02/2015 01:18:15,200
1047,SLL,MDL,17/02/2015 01:18:15,200
1048,SGD,MAD,17/02/2015 01:18:15,200
1049,ANG,LYD,17/02/2015 01:18:15,200
1050,XSU,LSL,17/02/2015 01:18:15,200
1051,EUR,LRD,17/02/2015 01:18:15,200
1052,EUR,LKR,17/02/2015 01:18:15,200
1053,SBD,LBP,17/02/2015 01:18:15,200
1054,SOS,LAK,17/02/2015 01:18:15,200
1055,ZAR,KZT,17/02/2015 01:18:15,200
1056,,KYD,17/02/2015 01:18:15,200
1057,SSP,KWD,17/02/2015 01:18:15,200
1058,EUR,KRW,17/02/2015 01:18:15,200
1059,LKR,KPW,17/02/2015 01:18:15,200
1060,SDG,KMF,17/02/2015 01:18:15,200
1061,SRD,KHR,17/02/2015 01:18:15,200
1062,NOK,KGS,17/02/2015 01:18:15,200
1063,SZL,KES,17/02/2015 01:18:15,200
1064,SEK,JPY,17/02/2015 01:18:15,200
1065,CHF,JOD,17/02/2015 01:18:15,200
1066,CHE,JMD,17/02/2015 01:18:15,200
1067,CHW,JEP,17/02/2015 01:18:15,200
1068,SYP,ISK,17/02/2015 01:18:15,200
1069,TWD,IRR,17/02/2015 01:18:15,200
1070,TJS,IQD,17/02/2015 01:18:15,200
1071,TZS,INR,17/02/2015 01:18:15,200
1072,THB,IMP,17/02/2015 01:18:15,200
1073,USD,ILS,17/02/2015 01:18:15,200
1074,XOF,IDR,17/02/2015 01:18:15,200
1075,NZD,HUF,17/02/2015 01:18:15,200
1076,TOP,HTG,17/02/2015 01:18:15,200
1077,TTD,HRK,17/02/2015 01:18:15,200
1078,TND,HNL,17/02/2015 01:18:15,200
1079,TRY,HKD,17/02/2015 01:18:15,200
1080,TMT,GYD,17/02/2015 01:18:15,200
1081,USD,GTQ,17/02/2015 01:18:15,200
1082,AUD,GNF,17/02/2015 01:18:15,200
1083,UGX,GMD,17/02/2015 01:18:15,200
1084,UAH,GIP,17/02/2015 01:18:15,200
1085,AED,GHS,17/02/2015 01:18:15,200
1086,GBP,GGP,17/02/2015 01:18:15,200
1087,USD,GEL,17/02/2015 01:18:15,200
1088,USD,GBP,17/02/2015 01:18:15,200
1089,USN,FKP,17/02/2015 01:18:15,200
1090,UYU,FJD,17/02/2015 01:18:15,200
1091,UYI,EUR,17/02/2015 01:18:15,200
1092,UZS,ETB,17/02/2015 01:18:15,200
1093,VUV,ERN,17/02/2015 01:18:15,200
1094,VEF,EGP,17/02/2015 01:18:15,200
1095,VND,DZD,17/02/2015 01:18:15,200
1096,USD,DOP,17/02/2015 01:18:15,200
1097,USD,DKK,17/02/2015 01:18:15,200
1098,XPF,DJF,17/02/2015 01:18:15,200
1099,MAD,CZK,17/02/2015 01:18:15,200
1100,YER,CVE,17/02/2015 01:18:15,200
1101,ZMW,CUP,17/02/2015 01:18:15,200
1102,ZWL,CUC,17/02/2015 01:18:15,200
1103,XBA,CRC,17/02/2015 01:18:15,200
1104,XBB,COP,17/02/2015 01:18:15,200
1105,XBC,CNY,17/02/2015 01:18:15,200
1106,XBD,CLP,17/02/2015 01:18:15,200
1107,XTS,CHF,17/02/2015 01:18:15,200
1108,XXX,CDF,17/02/2015 01:18:15,200
1109,XAU,CAD,17/02/2015 01:18:15,200
1110,XPD,BZD,17/02/2015 01:18:15,200
1111,XPT,BYN,17/02/2015 01:18:15,200
1112,XAG,BWP,17/02/2015 01:18:15,200
1113,AFN,BTN,17/02/2015 01:18:15,200
1114,EUR,BSD,17/02/2015 01:18:15,200
